Search performed Sat Nov 07 2020 18:54:37 GMT+0100 (hora estándar de Europa central) by Aritz Durana searchfields: sequence_type - wgs, material - compost all matches. (139 total)
PI_firstname	PI_lastname	PI_organization	PI_organization_country	aa_pid	alpha_diversity_shannon	assembled	average_gc_ratio_raw	average_length_raw	biome	biome_id	bowtie	bp_count_raw	collection_date	country	created_on	dereplicate	drisee_score_raw	env_package	env_package_id	env_package_name	env_package_type	feature	feature_id	fgs_type	file_type	filter_ambig	filter_ln	filter_ln_mult	investigation_type	job_id	latitude	library_id	library_name	location	longitude	m5nr_annotation_version	m5nr_sims_version	m5rna_annotation_version	m5rna_sims_version	material	material_id	max_ambig	metagenome_id	mixs_compliant	name	pipeline_version	prefix_length	priority	project_funding	project_id	project_name	public	rna_pid	sample_id	sample_name	screen_indexes	seq_meth	sequence_count_raw	sequence_type
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		522.587515920391	false	0.676	167.699	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	359824369	2011-10-04	Brazil	2013-08-30T20:02:19	true	0	built environment	mge129881	ZooCompost3Day30-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	101629	-23.651079	mgl129882	ZC3DAY30IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		f62d14e6d26d676d343533333939362e33	false	ZC3DAY30IQMSIPER01R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY30IQMSIPER01R1	ZooCompost3Day30-R1	none	illumina	2145651	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		520.155051550258	false	0.693	177.383	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	568287580	2011-10-04	Brazil	2013-11-21T21:13:04	true	0	built environment	mge146126	ZooCompost4Day07-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	111761	-23.651079	mgl146127	ZC4DAY07IQMSIPER02R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		4bd16b3e256d676d343534343132382e33	false	ZC4DAY07IQMSIPER02R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY07IQMSIPER02R1	ZooCompost4Day07-R1	none	illumina	3203725	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		527.127682567517	false	0.692	178.4	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	571545523	2011-10-04	Brazil	2013-11-21T21:13:04	true	0	built environment	mge146129	ZooCompost4Day07-R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	111762	-23.651079	mgl146130	ZC4DAY07IQMSIPER02R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		d2d8d3bd556d676d343534343132392e33	false	ZC4DAY07IQMSIPER02R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY07IQMSIPER02R2	ZooCompost4Day07-R2	none	illumina	3203725	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		579.942923718648	false	0.734	208.224	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	594883981	2011-10-04	Brazil	2014-01-16T18:35:59	true	0	built environment	mge155729	ZC4DAY01IQMSIPER00R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	117159	-23.651079	mgl155730	ZC4DAY01IQMSIPER00R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		81c65f0e706d676d343534393532362e33	false	ZC4DAY01IQMSIPER00R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY01IQMSIPER00R2	ZC4DAY01IQMSIPER00R2	h_sapiens_asm	illumina	2856938	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		595.781462570713	false	0.638	168.428	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	602071425	2011-10-04	Brazil	2014-01-16T18:36:00	true	0	built environment	mge155744	ZC4DAY15IQMSIPER00R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	117164	-23.651079	mgl155745	ZC4DAY15IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		46d0a735df6d676d343534393533312e33	false	ZC4DAY15IQMSIPER00R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY15IQMSIPER00R1	ZC4DAY15IQMSIPER00R1	h_sapiens_asm	illumina	3574653	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		579.000228391601	false	0.742	205.886	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	845560201	2011-10-04	Brazil	2014-03-22T03:02:19	true	0	built environment	mge167563	ZC4-DAY-01-PAIR-1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	124028	-23.651079	mgl167564	ZC4DAY01IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		b8ef3fb8056d676d343535363339352e33	false	ZC4DAY01IQMSIPER00R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY01IQMSIPER00R1	ZC4-DAY-01-PAIR-1	none	illumina	4106932	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		565.410864999423	false	0.613	150.397	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	1691227106	2011-10-04	Brazil	2014-05-21T20:33:32	true	0	built environment	mge182579	ZC4-DAY-78-PAIR-1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	132944	-23.651079	mgl182580	ZC4DAY78IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		f5b789492e6d676d343536353331312e33	false	ZC4DAY78IQMSIPER00R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY78IQMSIPER00R1	ZC4-DAY-78-PAIR-1	h_sapiens_asm	illumina	11245102	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		398.550813177686	false	0.847	114.446	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	1370888029	2013-08-13	Brazil	2014-12-15T21:06:50	false	1.645	built environment	mge246167	ZC4-RNAD-15-MHSI-PE-R2: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	172562	-23.651079	mgl246168	ZC4RNAD15MHSIPER2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		5f49422cfd6d676d343630343932392e33	false	ZC4RNAD15MHSIPER2	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4RNAD15MHSIPER2	ZC4-RNAD-15-MHSI-PE-R2	h_sapiens	illumina	11978457	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		582.34731465905	false	0.685	228.606	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	345116640	2011-10-04	Brazil	2013-08-21T20:00:33	true	0	built environment	mge127270	ZooCompost3Day99-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	100335	-23.651079	mgl127271	ZC3DAY99IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		45c77c586c6d676d343533323730322e33	false	ZC3DAY99IQMSIPER01R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY99IQMSIPER01R1	ZooCompost3Day99-R1	none	illumina	1509658	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		558.149038202494	false	0.608	219.377	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	277565385	2011-10-04	Brazil	2013-08-30T20:02:19	true	0	built environment	mge129887	ZooCompost3Day64-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	101631	-23.651079	mgl129888	ZC3DAY64IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		7e9d74a87b6d676d343533333939382e33	false	ZC3DAY64IQMSIPER01R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY64IQMSIPER01R1	ZooCompost3Day64-R1	none	illumina	1265241	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		528.305368876076	false	1.093	169.528	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	384873504	2011-10-04	Brazil	2013-08-30T20:02:19	true	0	built environment	mge129875	ZooCompost3Day01-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	101632	-23.651079	mgl129876	ZC3DAY01IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		0b3f1be1376d676d343533333939392e33	false	ZC3DAY01IQMSIPER01R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY01IQMSIPER01R1	ZooCompost3Day01-R1	none	illumina	2270265	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		593.876572457866	false	0.761	204.391	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	72338786	2011-10-04	Brazil	2013-10-11T20:58:30	true	0	built environment	mge137453	ZooCompost4Day01-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	106369	-23.651079	mgl137454	ZC4DAY01IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		e8dc5483236d676d343533383733362e33	false	ZC4DAY01IQMSIPER01R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY01IQMSIPER01R1	ZooCompost4Day01-R1	none	illumina	353923	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		683.42794795694	false	0.82	205.283	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	1485123594	2011-10-04	Brazil	2014-03-22T03:02:20	true	0	built environment	mge167587	ZC4-DAY-64-PAIR-1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	124036	-23.651079	mgl167588	ZC4DAY64IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		dea0bbdc396d676d343535363430332e33	false	ZC4DAY64IQMSIPER00R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY64IQMSIPER00R1	ZC4-DAY-64-PAIR-1	none	illumina	7234535	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		438.684937957247	false	1.074	114.862	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	2011730472	2013-10-13	Brazil	2014-12-15T21:06:51	false	1.61	built environment	mge246179	ZC4-RNAD-64-MHSI-PE-R2: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	172566	-23.651079	mgl246180	ZC4RNAD64MHSIPER2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		67d600a5626d676d343630343933332e33	false	ZC4RNAD64MHSIPER2	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4RNAD64MHSIPER2	ZC4-RNAD-64-MHSI-PE-R2	h_sapiens	illumina	17514259	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		481.745925773892	false	0.625	227.55	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	503259273	2011-10-04	Brazil	2013-11-21T21:13:04	true	0	built environment	mge146111	ZooCompost4Day03-R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	111760	-23.651079	mgl146112	ZC4DAY03IQMSIPER02R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		91a5c48c416d676d343534343132372e33	false	ZC4DAY03IQMSIPER02R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY03IQMSIPER02R2	ZooCompost4Day03-R2	none	illumina	2211644	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		573.19745413699	false	0.636	169.088	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	604430520	2011-10-04	Brazil	2014-01-16T18:36:00	true	0	built environment	mge155747	ZC4DAY15IQMSIPER00R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	117165	-23.651079	mgl155748	ZC4DAY15IQMSIPER00R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		a570b995346d676d343534393533322e33	false	ZC4DAY15IQMSIPER00R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY15IQMSIPER00R2	ZC4DAY15IQMSIPER00R2	h_sapiens_asm	illumina	3574653	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		530.581623999801	false	0.593	221.299	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	279995944	2011-10-04	Brazil	2013-08-30T20:02:19	true	4.226	built environment	mge129890	ZooCompost3Day64-R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	101634	-23.651079	mgl129891	ZC3DAY64IQMSIPER01R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		a9133cce426d676d343533343030312e33	false	ZC3DAY64IQMSIPER01R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY64IQMSIPER01R2	ZooCompost3Day64-R2	none	illumina	1265241	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		583.787860372848	false	1.083	171.009	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	690182017	2011-06-28	Brazil	2013-08-13T20:25:05	true	35.091	built environment	mge126724	ZooCompost3Day1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	99792	-23.651079	mgl126725	ZC3DAY01IQMSIPER01R4	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		405687098c6d676d343533323135392e33	false	ZC3DAY01IQMSIPER01R4			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY01IQMSIPER01R4	ZooCompost3Day1	none	illumina	4035930	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		509.30354702049	false	0.656	189.802	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	51155500	2011-10-04	Brazil	2013-10-11T20:58:31	true	0	built environment	mge137459	ZooCompost4Day03-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	106375	-23.651079	mgl137460	ZC4DAY03IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		7d4f8668a46d676d343533383734322e33	false	ZC4DAY03IQMSIPER01R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY03IQMSIPER01R1	ZooCompost4Day03-R1	none	illumina	269520	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		173.461388110054	false	0.538	160.92	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	185232716	2011-10-04	Brazil	2013-10-11T20:58:29	true	0	built environment	mge137483	ZooCompost4Day00-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	106366	-23.651079	mgl137484	ZC4DAY00IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		2f1ee2652d6d676d343533383733332e33	false	ZC4DAY00IQMSIPER01R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY00IQMSIPER01R1	ZooCompost4Day00-R1	none	illumina	1151088	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		642.856172846689	false	0.704	184.866	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	278158584	2011-10-04	Brazil	2013-11-21T21:13:05	true	0	built environment	mge146141	ZooCompost4Day67-R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	111770	-23.651079	mgl146142	ZC4DAY67IQMSIPER01R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		ce7696f7c96d676d343534343133372e33	false	ZC4DAY67IQMSIPER01R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY67IQMSIPER01R2	ZooCompost4Day67-R2	none	illumina	1504649	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		492.304623158826	false	0.632	223.304	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	554053164	2011-10-04	Brazil	2014-01-16T18:35:59	true	0	built environment	mge155732	ZC4DAY03IQMSIPER00R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	117160	-23.651079	mgl155733	ZC4DAY03IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		86ee5a7bed6d676d343534393532372e33	false	ZC4DAY03IQMSIPER00R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY03IQMSIPER00R1	ZC4DAY03IQMSIPER00R1	h_sapiens_asm	illumina	2481164	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		383.838285247673	false	0.86	116.961	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	1698844539	2013-08-13	Brazil	2014-12-15T21:06:50	false	1.625	built environment	mge246161	ZC4-RNAD-07-MHSI-PE-R2: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	172560	-23.651079	mgl246162	ZC4RNAD07MHSIPER2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		03bb88cbe76d676d343630343932372e33	false	ZC4RNAD07MHSIPER2	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4RNAD07MHSIPER2	ZC4-RNAD-07-MHSI-PE-R2	h_sapiens	illumina	14524876	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		413.278935896267	false	0.999	152.894	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	559887386	2013-08-06	Brazil	2014-10-26T16:49:37	false	0.797	built environment	mge223697	D1mRNA_S1_L001_R1_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155088	-23.651079	mgl223698	D1mRNA_S1_L001_R1_001	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		5c9ad454d96d676d343538373435352e33	false	D1mRNA_S1_L001_R1_001	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		D1mRNA_S1_L001_R1_001	D1mRNA_S1_L001_R1_001	h_sapiens	illumina	3661931	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		435.922528566108	false	0.897	150.065	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	360433383	2013-10-22	Brazil	2014-10-26T16:49:39	false	0.343	built environment	mge223730	D78mRNA_S6_L001_R2_001: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155095	-23.651079	mgl223731	D78mRNA_S6_L001_R2_001	Sao Paulo Zoo Park	-44.620668	1	7	1	7	compost	ENVO:00002170		2025aef8836d676d343538373436322e33	false	D78mRNA_S6_L001_R2_001	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		D78mRNA_S6_L001_R2_001	D78mRNA_S6_L001_R2_001	h_sapiens	illumina	2401842	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		655.314995157424	false	0.747	460.561	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	489666559	2011-09-13	Brazil	2014-10-26T21:16:15	true	0.167	built environment	mge223742	ZC3DAY78IQ454TIR00R0: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	155101	-23.651079	mgl223743	ZC3DAY78IQ454TIR00R0	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		d376f4dbad6d676d343538373436382e33	false	ZC3DAY78IQ454TIR00R0	3.5		date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC3DAY78IQ454TIR00R0	ZC3DAY78IQ454TIR00R0	h_sapiens	454	1063197	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		556.655587132135	false	0.622	189.238	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	505832778	2011-10-04	Brazil	2013-11-21T21:13:04	true	0	built environment	mge146120	ZooCompost4Day30-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	111765	-23.651079	mgl146121	ZC4DAY30IQMSIPER02R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		86ededb3ef6d676d343534343133322e33	false	ZC4DAY30IQMSIPER02R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY30IQMSIPER02R1	ZooCompost4Day30-R1	none	illumina	2673003	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		554.018413761213	false	0.633	165.955	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	407614582	2011-10-04	Brazil	2013-11-21T21:13:04	true	0	built environment	mge146117	ZooCompost4Day15-R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	111764	-23.651079	mgl146118	ZC4DAY15IQMSIPER02R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		5cf8f266f86d676d343534343133312e33	false	ZC4DAY15IQMSIPER02R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY15IQMSIPER02R2	ZooCompost4Day15-R2	none	illumina	2456179	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		535.444746789204	false	0.634	165.412	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	406281435	2011-10-04	Brazil	2013-11-21T21:13:04	true	0	built environment	mge146114	ZooCompost4Day15-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	111763	-23.651079	mgl146115	ZC4DAY15IQMSIPER02R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		172cbf619e6d676d343534343133302e33	false	ZC4DAY15IQMSIPER02R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY15IQMSIPER02R1	ZooCompost4Day15-R1	none	illumina	2456179	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		694.841348231772	false	0.819	203.191	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	508487678	2011-10-04	Brazil	2013-11-21T21:13:05	true	0	built environment	mge146132	ZooCompost4Day64-R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	111767	-23.651079	mgl146133	ZC4DAY64IQMSIPER01R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		b7ad799f7d6d676d343534343133342e33	false	ZC4DAY64IQMSIPER01R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY64IQMSIPER01R1	ZooCompost4Day64-R1	none	illumina	2502511	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		586.29442889787	false	0.736	207.895	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	593943663	2011-10-04	Brazil	2014-01-16T18:35:58	true	0	built environment	mge155726	ZC4DAY01IQMSIPER00R1: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	117158	-23.651079	mgl155727	ZC4DAY01IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		e4c45a54656d676d343534393532352e33	false	ZC4DAY01IQMSIPER00R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY01IQMSIPER00R1	ZC4DAY01IQMSIPER00R1	h_sapiens_asm	illumina	2856938	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		561.196398371723	false	0.621	191.571	Subtropical and temperate rainforests or woodlands	ENVO:00002991	true	606262316	2011-10-04	Brazil	2014-01-16T18:36:00	true	0	built environment	mge155753	ZC4DAY30IQMSIPER00R2: built environment	built environment	Zoological garden	ENVO:00010625		fastq	false	false		metagenome	117167	-23.651079	mgl155754	ZC4DAY30IQMSIPER00R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		a02e42943f6d676d343534393533342e33	false	ZC4DAY30IQMSIPER00R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY30IQMSIPER00R2	ZC4DAY30IQMSIPER00R2	h_sapiens_asm	illumina	3164693	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		553.612302162231	false	0.633	197.151	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	951633944	2011-10-04	Brazil	2014-03-22T03:02:20	true	0	built environment	mge167581	ZC4-DAY-30-PAIR-1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	124034	-23.651079	mgl167582	ZC4DAY30IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		8926b5cee16d676d343535363430312e33	false	ZC4DAY30IQMSIPER00R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY30IQMSIPER00R1	ZC4-DAY-30-PAIR-1	none	illumina	4826932	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		495.260589714747	false	0.639	228.692	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	1068038148	2011-10-04	Brazil	2014-03-22T03:02:19	true	0	built environment	mge167569	ZC4-DAY-03-PAIR-1: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	124030	-23.651079	mgl167570	ZC4DAY03IQMSIPER00R1	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		19355881416d676d343535363339372e33	false	ZC4DAY03IQMSIPER00R1			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY03IQMSIPER00R1	ZC4-DAY-03-PAIR-1	none	illumina	4670201	WGS
João	Setubal	Instituto de Quimica, Universidade de Sao Paulo	Brazil		627.176761790505	false	0.604	147.775	Subtropical and temperate rainforests or woodlands	ENVO:00002991	false	748946829	2011-10-04	Brazil	2014-03-22T03:02:22	true	0	built environment	mge167608	ZC4-DAY-99-PAIR-2: built environment	built environment	zoological garden	ENVO:00010625		fastq	false	false		metagenome	124043	-23.651079	mgl167609	ZC4DAY99IQMSIPER00R2	Sao Paulo Zoo Park	-46.620668	1	7	1	7	compost	ENVO:00002170		2d25a88e476d676d343535363431302e33	false	ZC4DAY99IQMSIPER00R2			date	FAPESP, CNPq, CAPES	mgp5435	Sao Paulo Zoo Composting Study	true		ZC4DAY99IQMSIPER00R2	ZC4-DAY-99-PAIR-2	none	illumina	5068168	WGS
